doi,oa_roadoi,oa_status,oa_match
10.1111/liv.13932,closed,closed,TRUE
10.1111/neup.12443,closed,closed,TRUE
10.1111/psyp.13048,closed,closed,TRUE
10.1111/tan.13280,closed,closed,TRUE
10.1111/tid.12817,closed,closed,TRUE
10.1113/jp276663,green,bronze,FALSE
10.1126/science.aap8757,green,bronze,FALSE
10.1126/science.aat6768,bronze,bronze,TRUE
10.1126/sciimmunol.aat7796,hybrid,hybrid,TRUE
10.1128/jvi.00162-18,green,bronze,FALSE
10.1128/jvi.00296-18,hybrid,hybrid,TRUE
10.1136/bmjopen-2017-020563,gold,gold,TRUE
10.1136/bmjopen-2018-023135,gold,gold,TRUE
10.1136/esmoopen-2018-000388,gold,gold,TRUE
10.1136/jmedgenet-2017-105190,hybrid,hybrid,TRUE
10.1136/jnnp-2017-316259,closed,closed,TRUE
10.1136/jnnp-2017-317611,closed,closed,TRUE
10.1148/radiol.2018180979,bronze,bronze,TRUE
10.1155/2018/3687415,gold,gold,TRUE
10.1155/2018/3713897,gold,gold,TRUE
10.1155/2018/5042707,gold,gold,TRUE
10.1155/2018/9014768,gold,gold,TRUE
10.1155/2018/9784259,gold,gold,TRUE
10.1158/1078-0432.ccr-17-2345,green,bronze,FALSE
10.1158/1078-0432.ccr-18-0763,bronze,bronze,TRUE
10.1158/1078-0432.ccr-18-1116,green,bronze,FALSE
10.1158/1535-7163.mct-17-0836,bronze,bronze,TRUE
10.1159/000479558,green,bronze,FALSE
10.1159/000480150,bronze,bronze,TRUE
10.1159/000481545,closed,closed,TRUE
10.1159/000484055,bronze,bronze,TRUE
10.1159/000484208,closed,closed,TRUE
10.1159/000486404,closed,closed,TRUE
10.1159/000487940,closed,closed,TRUE
10.1159/000489717,bronze,bronze,TRUE
10.1159/000492599,green,bronze,FALSE
10.1161/circep.117.005659,green,green,TRUE
10.1161/hypertensionaha.117.09975,green,green,TRUE
10.1161/jaha.118.009540,gold,gold,TRUE
10.1172/jci93801,hybrid,hybrid,TRUE
10.1177/0003489418796648,closed,closed,TRUE
10.1177/0022034517744189,green,green,TRUE
10.1177/0284185117718399,closed,closed,TRUE
10.1177/0333102417702131,closed,closed,TRUE
10.1177/0333102417704415,closed,closed,TRUE
10.1177/0333102418758283,bronze,bronze,TRUE
10.1177/0391398818783391,closed,closed,TRUE
10.1177/0885066616677959,closed,closed,TRUE
10.1177/1534734617747685,bronze,bronze,TRUE
10.1177/1535370218782658,green,green,TRUE
10.1177/1591019918774877,green,green,TRUE
10.1177/1591019918785911,green,green,TRUE
10.1177/1747493018778125,closed,closed,TRUE
10.1177/2045894018805406,gold,gold,TRUE
10.1177/2050640618786067,green,bronze,FALSE
10.1182/blood-2017-07-796862,green,green,TRUE
10.1182/blood-2017-09-805762,bronze,bronze,TRUE
10.1182/bloodadvances.2018018093,green,green,TRUE
10.1182/bloodadvances.2018020644,green,bronze,FALSE
10.1183/13993003.00991-2017,bronze,bronze,TRUE
10.1183/23120541.00134-2017,gold,gold,TRUE
10.1186/s12859-018-2419-4,gold,gold,TRUE
10.1186/s12871-018-0477-9,gold,gold,TRUE
10.1186/s12871-018-0538-0,gold,gold,TRUE
10.1186/s12871-018-0541-5,gold,gold,TRUE
10.1186/s12877-018-0847-7,gold,gold,TRUE
10.1186/s12879-018-3161-2,gold,gold,TRUE
10.1186/s12882-018-0950-1,gold,gold,TRUE
10.1186/s12882-018-1080-5,gold,gold,TRUE
10.1186/s12883-018-1126-0,gold,gold,TRUE
10.1186/s12885-018-4945-x,gold,gold,TRUE
10.1186/s12885-018-5095-x,gold,gold,TRUE
10.1186/s12888-018-1637-7,gold,gold,TRUE
10.1186/s12890-018-0748-8,gold,gold,TRUE
10.1186/s12891-018-2031-9,gold,gold,TRUE
10.1186/s12902-018-0263-1,gold,gold,TRUE
10.1186/s12906-018-2369-4,gold,gold,TRUE
10.1186/s12931-018-0749-4,gold,gold,TRUE
10.1186/s12931-018-0866-0,gold,gold,TRUE
10.1186/s12969-018-0236-y,gold,gold,TRUE
10.1186/s13023-018-0850-2,gold,gold,TRUE
10.1186/s13046-018-0872-6,gold,gold,TRUE
10.1186/s13550-018-0451-z,gold,gold,TRUE
10.1186/s13569-018-0093-y,gold,gold,TRUE
10.1186/s40001-018-0324-y,gold,gold,TRUE
10.1186/s40001-018-0329-6,gold,gold,TRUE
10.1189/jlb.3hi0517-198r,bronze,bronze,TRUE
10.1200/jco.2017.72.7107,green,green,TRUE
10.1200/jco.2017.75.2204,hybrid,hybrid,TRUE
10.1200/jco.2017.76.8093,closed,closed,TRUE
10.1200/jco.2017.76.8960,hybrid,hybrid,TRUE
10.1210/jc.2017-01884,bronze,bronze,TRUE
10.1210/jc.2017-02267,hybrid,hybrid,TRUE
10.1212/nxi.0000000000000443,gold,gold,TRUE
10.1212/nxi.0000000000000504,gold,gold,TRUE
10.1289/ehp2561,gold,gold,TRUE
10.1364/boe.9.000743,green,gold,FALSE
10.1371/journal.pone.0188695,gold,gold,TRUE
10.1371/journal.pone.0191719,gold,gold,TRUE
10.1371/journal.pone.0192541,gold,gold,TRUE
10.1371/journal.pone.0193000,gold,gold,TRUE
10.1371/journal.pone.0195564,gold,gold,TRUE
10.1371/journal.pone.0197455,gold,gold,TRUE
10.1371/journal.pone.0201004,gold,gold,TRUE
10.1371/journal.pone.0203588,gold,gold,TRUE
10.1371/journal.pone.0203664,gold,gold,TRUE
10.1371/journal.pone.0206573,gold,gold,TRUE
10.1371/journal.pone.0208582,gold,gold,TRUE
10.1371/journal.ppat.1006973,gold,gold,TRUE
10.1373/clinchem.2017.281543,bronze,bronze,TRUE
10.1515/hsz-2018-0110,closed,closed,TRUE
10.1515/iss-2018-0035,gold,gold,TRUE
10.1556/650.2018.30918,green,green,TRUE
10.1634/theoncologist.2017-0674,green,bronze,FALSE
10.1681/asn.2017080856,green,bronze,FALSE
10.18632/aging.101683,green,green,TRUE
10.20524/aog.2018.0301,gold,gold,TRUE
10.21037/jtd.2018.03.100,green,green,TRUE
10.21037/jtd.2018.06.06,green,green,TRUE
10.2147/jir.s187201,gold,gold,TRUE
10.21823/2311-2905-2018-24-2-29-40,gold,gold,TRUE
10.2196/10824,gold,gold,TRUE
10.2196/10976,gold,gold,TRUE
10.22038/ijbms.2018.29347.7093,NA,NA,TRUE
10.2217/fon-2018-0076,closed,closed,TRUE
10.23736/s0021-9509.17.10261-2,NA,NA,TRUE
10.23736/s0022-4707.17.07152-3,NA,NA,TRUE
10.23736/s0375-9393.17.12231-5,NA,NA,TRUE
10.2741/4687,closed,closed,TRUE
10.2967/jnumed.117.191338,bronze,bronze,TRUE
10.2967/jnumed.117.198119,bronze,bronze,TRUE
10.2967/jnumed.117.201293,bronze,bronze,TRUE
10.2967/jnumed.117.203257,green,bronze,FALSE
10.2967/jnumed.118.207704,green,bronze,FALSE
10.3174/ajnr.a5540,hybrid,hybrid,TRUE
10.3238/arztebl.2018.0833,green,green,TRUE
10.3324/haematol.2017.183012,gold,gold,TRUE
10.3324/haematol.2017.187153,gold,gold,TRUE
10.33549/physiolres.933691,gold,gold,TRUE
10.3389/fgene.2018.00355,gold,gold,TRUE
10.3389/fimmu.2018.00245,gold,gold,TRUE
10.3389/fimmu.2018.00483,gold,gold,TRUE
10.3389/fimmu.2018.00510,gold,gold,TRUE
10.3389/fimmu.2018.00723,gold,gold,TRUE
10.3389/fimmu.2018.00871,gold,gold,TRUE
10.3389/fimmu.2018.01133,gold,gold,TRUE
10.3389/fimmu.2018.01459,gold,gold,TRUE
10.3389/fimmu.2018.02090,gold,gold,TRUE
10.3389/fimmu.2018.02236,gold,gold,TRUE
10.3389/fimmu.2018.02978,gold,gold,TRUE
10.3389/fneur.2018.00294,gold,gold,TRUE
10.3389/fonc.2018.00170,gold,gold,TRUE
10.3389/fonc.2018.00445,gold,gold,TRUE
10.3390/children5090122,gold,gold,TRUE
10.3390/ijms19041133,gold,gold,TRUE
10.3390/ijms19123796,gold,gold,TRUE
10.3390/ijms19123945,gold,gold,TRUE
10.3390/ijms19124072,gold,gold,TRUE
10.3390/jcm7110398,gold,gold,TRUE
10.3390/v10090500,gold,gold,TRUE
10.3413/2018-06-0001,bronze,bronze,TRUE
10.3414/me17-01-0133,closed,closed,TRUE
10.3414/me18-02-0004,hybrid,hybrid,TRUE
10.4049/jimmunol.1701692,bronze,bronze,TRUE
10.4244/eij-d-17-01051,closed,closed,TRUE
10.4244/eij-d-18-00344,closed,closed,TRUE
10.4330/wjc.v10.i9.110,hybrid,hybrid,TRUE
10.5114/aoms.2016.61813,gold,gold,TRUE
10.5271/sjweh.3717,green,green,TRUE
10.6002/ect.2017.0039,closed,closed,TRUE
10.7717/peerj.5541,gold,gold,TRUE
10.7717/peerj.5819,gold,gold,TRUE
10.1001/jamacardio.2017.4973,green,bronze,FALSE
10.1002/adhm.201800218,bronze,hybrid,FALSE
10.1002/ana.25231,closed,closed,TRUE
10.1002/art.40348,green,green,TRUE
10.1002/bjs.10877,closed,closed,TRUE
10.1002/cjp2.95,gold,gold,TRUE
10.1002/clc.22940,green,bronze,FALSE
10.1002/dvdy.24634,green,bronze,FALSE
10.1002/eat.22822,closed,closed,TRUE
10.1002/eji.201847656,bronze,bronze,TRUE
10.1002/glia.23242,closed,closed,TRUE
10.1002/glia.23515,hybrid,hybrid,TRUE
10.1002/hep.29544,closed,closed,TRUE
10.1002/hep.29669,closed,closed,TRUE
10.1002/jbio.201700373,closed,closed,TRUE
10.1002/jbm.a.36506,closed,closed,TRUE
10.1002/jcb.26842,closed,closed,TRUE
10.1002/jnr.24255,closed,closed,TRUE
10.1002/jor.23786,green,bronze,FALSE
10.1002/lary.27037,closed,closed,TRUE
10.1002/lary.27166,closed,closed,TRUE
10.1002/mp.13127,closed,closed,TRUE
10.1002/mpr.1569,green,bronze,FALSE
10.1002/mrm.27053,green,green,TRUE
10.1002/pon.4901,closed,closed,TRUE
10.1002/prp2.438,gold,gold,TRUE
10.1002/rcm.8218,closed,closed,TRUE
10.1002/rcm.8233,closed,closed,TRUE
10.1002/term.2318,green,green,TRUE
10.1002/term.2654,green,green,TRUE
10.1007/s00053-017-0219-3,closed,closed,TRUE
10.1007/s00062-016-0530-3,closed,closed,TRUE
10.1007/s00062-017-0567-y,closed,closed,TRUE
10.1007/s00063-018-0418-x,closed,closed,TRUE
10.1007/s00066-018-1315-1,closed,closed,TRUE
10.1007/s00068-017-0877-4,closed,closed,TRUE
10.1007/s00101-018-0420-y,closed,closed,TRUE
10.1007/s00103-018-2789-9,hybrid,hybrid,TRUE
10.1007/s00105-018-4210-x,closed,closed,TRUE
10.1007/s00106-017-0445-6,closed,closed,TRUE
10.1007/s00108-017-0358-1,closed,closed,TRUE
10.1007/s00108-018-0399-0,closed,closed,TRUE
10.1007/s00108-018-0427-0,closed,closed,TRUE
10.1007/s00112-017-0267-3,closed,closed,TRUE
10.1007/s00113-018-0529-0,closed,closed,TRUE
10.1007/s00204-018-2264-2,closed,closed,TRUE
10.1007/s00210-017-1456-2,closed,closed,TRUE
10.1007/s00216-018-1264-7,closed,closed,TRUE
10.1007/s00259-018-4042-z,closed,closed,TRUE
10.1007/s00262-018-2134-z,closed,closed,TRUE
10.1007/s00292-018-0415-0,closed,closed,TRUE
10.1007/s00292-018-0416-z,closed,closed,TRUE
10.1007/s00292-018-0435-9,hybrid,hybrid,TRUE
10.1007/s00292-018-0475-1,closed,closed,TRUE
10.1007/s00296-018-3994-4,closed,closed,TRUE
10.1007/s00330-017-5125-0,closed,closed,TRUE
10.1007/s00330-017-5223-z,green,green,TRUE
10.1007/s00330-017-5282-1,closed,closed,TRUE
10.1007/s00347-017-0589-5,closed,closed,TRUE
10.1007/s00347-018-0676-2,closed,closed,TRUE
10.1007/s00347-018-0689-x,hybrid,hybrid,TRUE
10.1007/s00347-018-0753-6,closed,closed,TRUE
10.1007/s00391-016-1160-8,closed,closed,TRUE
10.1007/s00391-018-1371-2,closed,closed,TRUE
10.1007/s00391-018-1396-6,closed,closed,TRUE
10.1007/s00391-018-1444-2,closed,closed,TRUE
10.1007/s00392-017-1186-y,hybrid,hybrid,TRUE
10.1007/s00393-018-0459-9,closed,closed,TRUE
10.1007/s00402-018-2899-8,closed,closed,TRUE
10.1007/s00404-018-4779-4,closed,closed,TRUE
10.1007/s00404-018-4875-5,closed,closed,TRUE
10.1007/s00415-018-8871-2,closed,closed,TRUE
10.1007/s00415-018-8989-2,closed,closed,TRUE
10.1007/s00415-018-9009-2,closed,closed,TRUE
10.1007/s00417-017-3895-3,closed,closed,TRUE
10.1007/s00417-018-3954-4,closed,closed,TRUE
10.1007/s00417-018-4124-4,closed,closed,TRUE
10.1007/s00424-018-2183-3,closed,closed,TRUE
10.1007/s00428-018-2292-6,closed,closed,TRUE
10.1007/s00429-017-1561-5,hybrid,hybrid,TRUE
10.1007/s00431-018-3166-2,hybrid,hybrid,TRUE
10.1007/s00432-018-2694-5,hybrid,hybrid,TRUE
10.1007/s00467-017-3820-3,closed,closed,TRUE
10.1007/s00467-018-3961-z,closed,closed,TRUE
10.1007/s00520-017-3898-y,hybrid,hybrid,TRUE
10.1007/s00761-017-0302-y,closed,closed,TRUE
10.1007/s00761-018-0405-0,closed,closed,TRUE
10.1007/s00761-018-0410-3,closed,closed,TRUE
10.1007/s00761-018-0413-0,closed,closed,TRUE
10.1007/s00761-018-0414-z,closed,closed,TRUE
10.1007/s00761-018-0415-y,closed,closed,TRUE
10.1007/s00761-018-0416-x,closed,closed,TRUE
10.1007/s00761-018-0417-9,closed,closed,TRUE
10.1007/s00761-018-0418-8,closed,closed,TRUE
10.1007/s00784-017-2099-x,closed,closed,TRUE
10.1007/s00784-017-2123-1,closed,closed,TRUE
10.1007/s00894-018-3874-6,closed,closed,TRUE
10.1007/s10039-017-0294-2,closed,closed,TRUE
10.1007/s10151-017-1745-2,closed,closed,TRUE
10.1007/s10237-017-0992-5,closed,closed,TRUE
10.1007/s10286-018-0529-8,green,green,TRUE
10.1007/s10309-018-0192-z,hybrid,hybrid,TRUE
10.1007/s10354-018-0643-1,closed,closed,TRUE
10.1007/s10549-017-4480-5,closed,closed,TRUE
10.1007/s10554-017-1282-0,closed,closed,TRUE
10.1007/s10633-018-9645-y,hybrid,hybrid,TRUE
10.1007/s10653-018-0129-5,hybrid,hybrid,TRUE
10.1007/s10856-018-6070-4,closed,closed,TRUE
10.1007/s11325-017-1579-1,closed,closed,TRUE
10.1007/s11548-018-1746-2,closed,closed,TRUE
10.1007/s11548-018-1779-6,closed,closed,TRUE
10.1007/s11560-018-0232-8,closed,closed,TRUE
10.1007/s11764-018-0701-0,green,green,TRUE
10.1007/s11825-018-0201-7,hybrid,hybrid,TRUE
10.1007/s12094-017-1743-x,closed,closed,TRUE
10.1007/s12105-017-0876-0,green,green,TRUE
10.1007/s12325-018-0666-4,hybrid,hybrid,TRUE
10.1007/s12410-018-9459-z,green,green,TRUE
10.1007/s40664-018-0283-8,closed,closed,TRUE
10.1007/s41999-018-0024-8,green,green,TRUE
10.1016/j.aanat.2017.11.006,closed,closed,TRUE
10.1016/j.aanat.2018.02.005,closed,closed,TRUE
10.1016/j.actbio.2018.09.002,closed,closed,TRUE
10.1016/j.actbio.2018.10.004,closed,closed,TRUE
10.1016/j.ajhg.2018.01.014,green,bronze,FALSE
10.1016/j.ajo.2018.03.025,closed,closed,TRUE
10.1016/j.ajpath.2017.09.013,bronze,bronze,TRUE
10.1016/j.ajpath.2017.09.016,green,bronze,FALSE
10.1016/j.anndiagpath.2018.04.002,closed,closed,TRUE
10.1016/j.antiviral.2018.09.012,closed,closed,TRUE
10.1016/j.artmed.2015.09.009,closed,closed,TRUE
10.1016/j.artmed.2018.05.005,closed,closed,TRUE
10.1016/j.atherosclerosis.2018.04.017,green,green,TRUE
10.1016/j.bbr.2017.06.028,closed,closed,TRUE
10.1016/j.bbr.2018.02.039,closed,closed,TRUE
10.1016/j.bbrc.2018.03.070,closed,closed,TRUE
10.1016/j.bioactmat.2017.05.003,gold,gold,TRUE
10.1016/j.biopha.2018.08.028,closed,closed,TRUE
10.1016/j.bjoms.2018.01.014,closed,closed,TRUE
10.1016/j.bone.2018.07.017,closed,closed,TRUE
10.1016/j.bspc.2017.09.027,closed,closed,TRUE
10.1016/j.celrep.2018.06.102,gold,gold,TRUE
10.1016/j.cels.2018.05.018,green,bronze,FALSE
10.1016/j.clbc.2018.06.006,closed,closed,TRUE
10.1016/j.clcc.2018.07.011,closed,closed,TRUE
10.1016/j.clgc.2018.01.009,closed,closed,TRUE
10.1016/j.clgc.2018.06.006,hybrid,hybrid,TRUE
10.1016/j.clinph.2017.10.037,closed,closed,TRUE
10.1016/j.clinthera.2018.10.008,hybrid,hybrid,TRUE
10.1016/j.clnu.2017.06.008,closed,closed,TRUE
10.1016/j.colsurfb.2018.05.005,closed,closed,TRUE
10.1016/j.compmedimag.2018.03.003,closed,closed,TRUE
10.1016/j.conctc.2018.05.004,gold,gold,TRUE
10.1016/j.det.2018.02.008,closed,closed,TRUE
10.1016/j.ebiom.2018.10.068,gold,gold,TRUE
10.1016/j.ejca.2018.03.020,closed,closed,TRUE
10.1016/j.ejca.2018.04.010,closed,closed,TRUE
10.1016/j.ejca.2018.09.003,closed,closed,TRUE
10.1016/j.ejmech.2018.05.013,closed,closed,TRUE
10.1016/j.ejps.2017.09.003,green,green,TRUE
10.1016/j.ejrad.2018.04.011,closed,closed,TRUE
10.1016/j.ejrad.2018.05.029,closed,closed,TRUE
10.1016/j.exer.2018.03.001,green,green,TRUE
10.1016/j.fgb.2018.03.005,closed,closed,TRUE
10.1016/j.foodchem.2018.01.073,closed,closed,TRUE
10.1016/j.foodchem.2018.04.004,closed,closed,TRUE
10.1016/j.gaitpost.2017.10.017,closed,closed,TRUE
10.1016/j.gaitpost.2018.08.026,closed,closed,TRUE
10.1016/j.healthpol.2018.03.013,closed,closed,TRUE
10.1016/j.humpath.2018.04.004,closed,closed,TRUE
10.1016/j.humpath.2018.05.022,green,green,TRUE
10.1016/j.ijheh.2018.03.013,closed,closed,TRUE
10.1016/j.ijmm.2017.09.010,closed,closed,TRUE
10.1016/j.ijom.2017.10.013,closed,closed,TRUE
10.1016/j.ijrobp.2018.06.024,closed,closed,TRUE
10.1016/j.imbio.2017.10.026,closed,closed,TRUE
10.1016/j.imlet.2017.08.022,closed,closed,TRUE
10.1016/j.jaci.2017.04.041,bronze,bronze,TRUE
10.1016/j.jcct.2018.01.012,closed,closed,TRUE
10.1016/j.jchromb.2017.12.023,closed,closed,TRUE
10.1016/j.jconrel.2018.07.007,closed,closed,TRUE
10.1016/j.jcrc.2017.06.027,hybrid,hybrid,TRUE
10.1016/j.jdermsci.2017.11.008,bronze,bronze,TRUE
10.1016/j.jesf.2018.10.004,gold,gold,TRUE
10.1016/j.jhsa.2017.08.028,closed,closed,TRUE
10.1016/j.jim.2018.09.012,closed,closed,TRUE
10.1016/j.jneumeth.2017.12.004,closed,closed,TRUE
10.1016/j.joca.2018.05.014,green,bronze,FALSE
10.1016/j.joms.2018.03.032,closed,closed,TRUE
10.1016/j.jot.2018.10.004,gold,gold,TRUE
10.1016/j.jstrokecerebrovasdis.2017.10.029,closed,closed,TRUE
10.1016/j.jtemb.2018.06.010,closed,closed,TRUE
10.1016/j.kint.2017.09.022,hybrid,hybrid,TRUE
10.1016/j.kint.2017.11.026,green,green,TRUE
10.1016/j.mayocp.2017.10.023,hybrid,hybrid,TRUE
10.1016/j.mimet.2018.05.022,closed,closed,TRUE
10.1016/j.msec.2017.12.021,closed,closed,TRUE
10.1016/j.neubiorev.2017.09.027,green,green,TRUE
10.1016/j.neuron.2018.09.010,bronze,bronze,TRUE
10.1016/j.oraloncology.2018.05.022,closed,closed,TRUE
10.1016/j.prp.2018.08.013,closed,closed,TRUE
10.1016/j.puhe.2018.03.028,closed,closed,TRUE
10.1016/j.radonc.2018.04.009,hybrid,hybrid,TRUE
10.1016/j.rmcr.2018.01.012,gold,gold,TRUE
10.1016/j.rmcr.2018.04.012,gold,gold,TRUE
10.1016/j.seizure.2018.02.012,bronze,bronze,TRUE
10.1016/j.stem.2018.06.015,bronze,bronze,TRUE
10.1016/j.tacc.2018.04.017,closed,closed,TRUE
10.1016/j.tiv.2017.11.015,closed,closed,TRUE
10.1016/j.toxlet.2018.06.007,closed,closed,TRUE
10.1016/j.toxlet.2018.06.1214,closed,closed,TRUE
10.1016/j.toxlet.2018.07.008,closed,closed,TRUE
10.1016/j.toxlet.2018.07.048,closed,closed,TRUE
10.1016/j.tranon.2018.03.003,gold,gold,TRUE
10.1016/j.urolonc.2018.05.007,closed,closed,TRUE
10.1016/j.urolonc.2018.07.007,hybrid,hybrid,TRUE
10.1016/j.wneu.2018.02.069,closed,closed,TRUE
10.1016/j.wneu.2018.02.098,closed,closed,TRUE
10.1016/j.wneu.2018.07.056,closed,closed,TRUE
10.1016/j.wneu.2018.07.195,closed,closed,TRUE
10.1016/j.wneu.2018.08.180,closed,closed,TRUE
10.1016/j.xphs.2018.04.016,closed,closed,TRUE
10.1016/j.yebeh.2018.03.025,closed,closed,TRUE
10.1016/j.yexcr.2018.08.029,closed,closed,TRUE
10.1016/j.yexmp.2018.11.001,closed,closed,TRUE
10.1016/s0140-6736(18)30789-x,closed,closed,TRUE
10.1016/s0140-6736(18)31082-1,closed,closed,TRUE
10.1016/s0140-6736(18)31114-0,hybrid,hybrid,TRUE
10.1016/s1470-2045(17)30904-x,closed,closed,TRUE
10.1021/acs.jmedchem.8b00387,green,green,TRUE
10.1038/gim.2017.249,green,bronze,FALSE
10.1038/nm.4484,green,green,TRUE
10.1038/onc.2017.391,closed,closed,TRUE
10.1038/s41385-018-0011-x,bronze,bronze,TRUE
10.1038/s41385-018-0017-4,bronze,bronze,TRUE
10.1038/s41386-018-0020-1,green,bronze,FALSE
10.1038/s41388-018-0265-5,hybrid,hybrid,TRUE
10.1038/s41395-018-0041-8,green,green,TRUE
10.1038/s41431-017-0019-9,hybrid,hybrid,TRUE
10.1038/s41467-017-01488-2,gold,gold,TRUE
10.1038/s41467-018-02896-8,gold,gold,TRUE
10.1038/s41467-018-06069-5,gold,gold,TRUE
10.1038/s41467-018-06609-z,gold,gold,TRUE
10.1038/s41588-018-0220-y,green,green,TRUE
10.1038/s41590-018-0179-y,green,green,TRUE
10.1038/s41598-018-23353-y,gold,gold,TRUE
10.1038/s41598-018-29422-6,gold,gold,TRUE
10.1038/s41598-018-31389-3,gold,gold,TRUE
10.1038/s41598-018-34387-7,gold,gold,TRUE
10.1038/s41598-018-35637-4,gold,gold,TRUE
10.1044/2017_jslhr-s-17-0136,closed,closed,TRUE
10.1055/a-0591-6283,closed,closed,TRUE
10.1055/a-0594-0384,closed,closed,TRUE
10.1055/a-0626-9934,closed,closed,TRUE
10.1055/a-0627-8047,closed,closed,TRUE
10.1055/a-0631-9025,bronze,bronze,TRUE
10.1055/a-0641-8239,closed,closed,TRUE
10.1055/a-0739-7911,closed,closed,TRUE
10.1055/a-0749-5278,closed,closed,TRUE
10.1055/a-0792-1301,closed,closed,TRUE
10.1055/s-0037-1606597,closed,closed,TRUE
10.1055/s-0037-1617446,closed,closed,TRUE
10.1055/s-0038-1636560,bronze,bronze,TRUE
10.1055/s-0043-101517,closed,closed,TRUE
10.1055/s-0043-115730,bronze,bronze,TRUE
10.1055/s-0043-117494,closed,closed,TRUE
10.1055/s-0043-119896,closed,closed,TRUE
10.1055/s-0043-124025,closed,closed,TRUE
10.1055/s-0043-124947,closed,closed,TRUE
10.1055/s-0044-101614,hybrid,hybrid,TRUE
10.1055/s-0044-101621,closed,closed,TRUE
10.1063/1.5024874,gold,gold,TRUE
10.1073/pnas.1713129115,hybrid,hybrid,TRUE
10.1073/pnas.1800224115,green,bronze,FALSE
10.1074/jbc.ra118.002775,green,hybrid,FALSE
10.1080/02713683.2018.1501805,closed,closed,TRUE
10.1080/0284186x.2018.1477257,bronze,bronze,TRUE
10.1080/03009742.2017.1299793,green,green,TRUE
10.1080/07435800.2018.1437747,closed,closed,TRUE
10.1080/08916934.2018.1468886,closed,closed,TRUE
10.1080/08916934.2018.1514390,closed,closed,TRUE
10.1080/09537325.2017.1380180,closed,closed,TRUE
10.1080/15548627.2017.1395992,green,bronze,FALSE
10.1080/15548627.2017.1403716,green,bronze,FALSE
10.1080/15548627.2018.1491491,green,bronze,FALSE
10.1080/17470218.2017.1322110,closed,closed,TRUE
10.1080/17538157.2017.1364247,green,green,TRUE
10.1080/2162402x.2018.1445454,green,gold,FALSE
10.1080/2162402x.2018.1456612,green,gold,FALSE
10.1083/jcb.201708191,gold,gold,TRUE
10.1088/1361-6560/aaa617,closed,closed,TRUE
10.1089/hum.2017.044,green,green,TRUE
10.1089/mdr.2017.0182,closed,closed,TRUE
10.1089/ten.tea.2017.0262,closed,closed,TRUE
10.1093/annonc/mdy143,green,bronze,FALSE
10.1093/annonc/mdy205,hybrid,hybrid,TRUE
10.1093/annonc/mdy460,hybrid,hybrid,TRUE
10.1093/brain/awx341,hybrid,hybrid,TRUE
10.1093/ecco-jcc/jjy035,hybrid,hybrid,TRUE
10.1093/eurheartj/ehx774,green,hybrid,FALSE
10.1093/eurpub/cky129,bronze,bronze,TRUE
10.1093/gbe/evy196,gold,gold,TRUE
10.1093/hmg/ddy215,green,bronze,FALSE
10.1093/ibd/izx012,bronze,bronze,TRUE
10.1093/icvts/ivy100,green,bronze,FALSE
10.1093/ije/dyx242,green,green,TRUE
10.1093/jrr/rry075,gold,gold,TRUE
10.1093/ndt/gfw360,green,bronze,FALSE
10.1093/pm/pnx281,hybrid,hybrid,TRUE
10.1097/cji.0000000000000190,closed,closed,TRUE
10.1097/ico.0000000000001727,closed,closed,TRUE
10.1097/ijg.0000000000000833,closed,closed,TRUE
10.1097/ijg.0000000000000875,closed,closed,TRUE
10.1097/j.pain.0000000000001119,green,green,TRUE
10.1097/md.0000000000010388,gold,gold,TRUE
10.1097/meg.0000000000001005,green,green,TRUE
10.1097/meg.0000000000001221,closed,closed,TRUE
10.1097/pas.0000000000001000,closed,closed,TRUE
10.1097/pas.0000000000001023,closed,closed,TRUE
10.1097/pas.0000000000001030,closed,closed,TRUE
10.1097/pas.0000000000001048,closed,closed,TRUE
10.1097/pas.0000000000001080,closed,closed,TRUE
10.1097/pas.0000000000001109,closed,closed,TRUE
10.1097/psy.0000000000000568,closed,closed,TRUE
10.1098/rsos.171289,gold,gold,TRUE
10.1101/gad.313007.118,gold,gold,TRUE
10.1109/jbhi.2017.2679486,green,green,TRUE
10.1111/1467-9566.12775,closed,closed,TRUE
10.1111/ajt.14897,bronze,bronze,TRUE
10.1111/ajt.14925,bronze,bronze,TRUE
10.1111/all.13361,hybrid,hybrid,TRUE
10.1111/aos.13657,green,bronze,FALSE
10.1111/apha.13060,green,green,TRUE
10.1111/bjd.15803,closed,closed,TRUE
10.1111/bjh.15511,bronze,bronze,TRUE
10.1111/cei.13145,green,bronze,FALSE
10.1111/clr.13298,hybrid,hybrid,TRUE
10.1111/cod.13097,green,bronze,FALSE
10.1111/codi.13839,closed,closed,TRUE
10.1111/ddg.13586_g,bronze,bronze,TRUE
10.1111/exd.13678,closed,closed,TRUE
10.1111/hdi.12660,closed,closed,TRUE
10.1111/his.13432,closed,closed,TRUE
10.1111/jch.13193,bronze,bronze,TRUE
10.1111/jcmm.13590,gold,gold,TRUE
10.1111/jcmm.13911,gold,gold,TRUE
10.1111/jdv.14999,closed,closed,TRUE
10.1111/jphp.12621,closed,closed,TRUE
10.1111/jphp.12699,closed,closed,TRUE
10.1111/pai.12881,closed,closed,TRUE
10.1123/jsr.2017-0003,closed,closed,TRUE
10.1126/sciadv.aau6190,gold,gold,TRUE
